source name	characteristics[organism part]	characteristics[organism]	characteristics[disease]	characteristics[cell type]	assay name	comment[data file]	comment[instrument]	comment[fraction identifier]
13m__BD7_01_2065.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD7_01_2065.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD7_01_2065.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BD8_01_2066.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD8_01_2066.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD8_01_2066.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BD9_01_2067.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD9_01_2067.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD9_01_2067.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BD11_01_2069.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD11_01_2069.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD11_01_2069.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
14m__BA1_01_2125.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/14m__BA1_01_2125.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/14m__BA1_01_2125.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
14m__BA4_01_2128.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/14m__BA4_01_2128.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/14m__BA4_01_2128.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
14m__BA5_01_2129.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/14m__BA5_01_2129.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/14m__BA5_01_2129.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
4m__BF11_01_1277.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BF11_01_1277.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BF11_01_1277.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
4m__BF12_01_1278.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BF12_01_1278.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BF12_01_1278.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
4m__BG1_01_1279.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG1_01_1279.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG1_01_1279.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
4m__BG2_01_1280.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG2_01_1280.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG2_01_1280.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
4m__BG3_01_1281.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG3_01_1281.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG3_01_1281.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
4m__BG4_01_1282.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG4_01_1282.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG4_01_1282.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
4m__BG5_01_1283.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG5_01_1283.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG5_01_1283.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
4m__BG6_01_1284.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG6_01_1284.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG6_01_1284.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
4m__BG7_01_1285.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG7_01_1285.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG7_01_1285.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
4m__BG8_01_1286.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG8_01_1286.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG8_01_1286.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
4m__BG9_01_1287.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG9_01_1287.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/4m__BG9_01_1287.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BC8_01_2054.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BC8_01_2054.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BC8_01_2054.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BC9_01_2055.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BC9_01_2055.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BC9_01_2055.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BC10_01_2056.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BC10_01_2056.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BC10_01_2056.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BC11_01_2057.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BC11_01_2057.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BC11_01_2057.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BC12_01_2058.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BC12_01_2058.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BC12_01_2058.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BD1_01_2059.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD1_01_2059.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD1_01_2059.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BD2_01_2060.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD2_01_2060.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD2_01_2060.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BD3_01_2061.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD3_01_2061.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD3_01_2061.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BD4_01_2062.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD4_01_2062.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD4_01_2062.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BD5_01_2063.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD5_01_2063.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD5_01_2063.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BD10_01_2068.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD10_01_2068.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD10_01_2068.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BD12_01_2070.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD12_01_2070.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BD12_01_2070.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
14m__BA3_01_2127.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/14m__BA3_01_2127.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/14m__BA3_01_2127.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
14m__BA6_01_2130.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/14m__BA6_01_2130.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/14m__BA6_01_2130.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
14m__BA9_01_2133.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/14m__BA9_01_2133.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/14m__BA9_01_2133.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BE10_01_963.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE10_01_963.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE10_01_963.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BE3_01_956.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE3_01_956.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE3_01_956.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BE4_01_957.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE4_01_957.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE4_01_957.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BE5_01_958.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE5_01_958.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE5_01_958.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BE6_01_959.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE6_01_959.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE6_01_959.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BE7_01_960.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE7_01_960.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE7_01_960.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BE8_01_961.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE8_01_961.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE8_01_961.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BE9_01_962.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE9_01_962.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BE9_01_962.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BF10_01_975.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BF10_01_975.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BF10_01_975.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BG8_01_2102.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BG8_01_2102.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BG8_01_2102.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BG9_01_2103.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BG9_01_2103.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BG9_01_2103.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BG10_01_2104.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BG10_01_2104.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BG10_01_2104.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BG11_01_2105.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BG11_01_2105.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BG11_01_2105.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BH1_01_2107.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH1_01_2107.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH1_01_2107.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BH2_01_2108.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH2_01_2108.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH2_01_2108.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BH3_01_2109.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH3_01_2109.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH3_01_2109.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BH4_01_2110.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH4_01_2110.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH4_01_2110.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BH5_01_2111.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH5_01_2111.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH5_01_2111.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BH6_01_2112.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH6_01_2112.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH6_01_2112.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BH7_01_2113.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH7_01_2113.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH7_01_2113.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BH8_01_2114.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH8_01_2114.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH8_01_2114.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BH9_01_2115.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH9_01_2115.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH9_01_2115.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BH10_01_2116.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH10_01_2116.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH10_01_2116.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BH11_01_2117.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH11_01_2117.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH11_01_2117.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BH12_01_2118.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH12_01_2118.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BH12_01_2118.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BA1_01_2023.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA1_01_2023.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA1_01_2023.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BA2_01_2024.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA2_01_2024.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA2_01_2024.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BA3_01_2025.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA3_01_2025.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA3_01_2025.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BA4_01_2026.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA4_01_2026.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA4_01_2026.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BA5_01_2027.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA5_01_2027.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA5_01_2027.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BE7_01_2077.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BE7_01_2077.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BE7_01_2077.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BE8_01_2078.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BE8_01_2078.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BE8_01_2078.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BE9_01_2079.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BE9_01_2079.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BE9_01_2079.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BH10_01_999.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH10_01_999.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH10_01_999.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BH11_01_1000.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH11_01_1000.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH11_01_1000.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BH12_01_1001.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH12_01_1001.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH12_01_1001.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BH1_01_990.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH1_01_990.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH1_01_990.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BH2_01_991.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH2_01_991.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH2_01_991.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BH3_01_992.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH3_01_992.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH3_01_992.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BH4_01_993.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH4_01_993.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH4_01_993.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BH5_01_994.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH5_01_994.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH5_01_994.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BH6_01_995.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH6_01_995.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH6_01_995.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BH7_01_996.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH7_01_996.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH7_01_996.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BH8_01_997.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH8_01_997.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH8_01_997.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
1m__BH9_01_998.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH9_01_998.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Man/1m__BH9_01_998.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BA6_01_2028.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA6_01_2028.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA6_01_2028.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BA7_01_2029.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA7_01_2029.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA7_01_2029.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BA8_01_2030.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA8_01_2030.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA8_01_2030.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BA9_01_2031.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA9_01_2031.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA9_01_2031.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BA10_01_2032.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA10_01_2032.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BA10_01_2032.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BE10_01_2080.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BE10_01_2080.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BE10_01_2080.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
13m__BE12_01_2082.mzXML	not applicable	Homo sapiens	not applicable	not applicable	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BE12_01_2082.mzXML	f.MSV000078556/ccms_peak/Human_Swabs/Woman/13m__BE12_01_2082.mzXML	impact|MS:1002077	dd5c5706-7343-46e4-962c-be668af276f2
