source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[individual]	characteristics[phenotype]	characteristics[specimen]	characteristics[biological replicate]	characteristics[ancestry category]	material type	assay name	technology type	comment[file uri]	comment[fraction identifier]	comment[data file]	comment[label]	comment[technical replicate]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
PXD002192-Sample-251	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2	not available	Cell line	run 251	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GS5.raw	1	T98GS5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-252	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2	not available	Cell line	run 252	technology type	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GS6.raw	1	T98GS6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-253	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3	not available	Cell line	run 253	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GSE1.raw	1	T98GSE1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-254	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3	not available	Cell line	run 254	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GSE2.raw	1	T98GSE2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-255	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3	not available	Cell line	run 255	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GSE3.raw	1	T98GSE3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-256	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3	not available	Cell line	run 256	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GSE4.raw	1	T98GSE4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-257	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3	not available	Cell line	run 257	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GSE5.raw	1	T98GSE5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-258	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3	not available	Cell line	run 258	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GSE6.raw	1	T98GSE6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-259	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1	not available	Cell line	run 259	technology type	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatL5Xvz1.raw	1	MDAcatL5Xvz1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-260	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1	not available	Cell line	run 260	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatL5Xvz2.raw	1	MDAcatL5Xvz2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-261	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1	not available	Cell line	run 261	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatL5Xvz3.raw	1	MDAcatL5Xvz3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-262	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1	not available	Cell line	run 262	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatL5Xvz4.raw	1	MDAcatL5Xvz4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-263	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1	not available	Cell line	run 263	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatL5Xvz5.raw	1	MDAcatL5Xvz5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-264	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1	not available	Cell line	run 264	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatL5Xvz6.raw	1	MDAcatL5Xvz6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-265	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2	not available	Cell line	run 265	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatLE64vz1.raw	1	MDAcatLE64vz1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-266	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2	not available	Cell line	run 266	technology type	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatLE64vz2.raw	1	MDAcatLE64vz2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-267	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2	not available	Cell line	run 267	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatLE64vz3.raw	1	MDAcatLE64vz3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-268	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2	not available	Cell line	run 268	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatLE64vz4.raw	1	MDAcatLE64vz4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-269	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2	not available	Cell line	run 269	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatLE64vz5.raw	1	MDAcatLE64vz5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-270	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2	not available	Cell line	run 270	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatLE64vz6.raw	1	MDAcatLE64vz6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-271	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3	not available	Cell line	run 271	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatLvz1.raw	1	MDAcatLvz1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-272	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3	not available	Cell line	run 272	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatLvz2.raw	1	MDAcatLvz2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-273	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3	not available	Cell line	run 273	technology type	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatLvz3.raw	1	MDAcatLvz3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-274	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3	not available	Cell line	run 274	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatLvz4.raw	1	MDAcatLvz4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-275	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3	not available	Cell line	run 275	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatLvz5.raw	1	MDAcatLvz5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
PXD002192-Sample-276	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3	not available	Cell line	run 276	proteomic profiling by mass spectrometry	https://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/MDAcatLvz6.raw	1	MDAcatLvz6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;TA=M;AC=UNIMOD:35;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
