source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	material type	characteristics[biological replicate]	characteristics[synthetic peptide]	assay name	technology type	comment[label]	comment[fractionation method]	comment[fraction identifier]	comment[ms2 mass analyzer]	comment[ms2 mass analyzer]	comment[instrument]	comment[separation]	comment[file uri]	comment[dissociation method]	comment[dissociation method]	comment[dissociation method]	comment[HCD collision energy]	comment[HCD collision energy]	comment[HCD collision energy]	comment[CID collision energy]	comment[EThcD collision energy]	comment[ETciD collision energy]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[data file]	comment[technical replicate]
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_125	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GB4-TUM_first_pool_125_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GB4-TUM_first_pool_125_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	second_pool_2	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GB9-TUM_second_pool_2_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GB9-TUM_second_pool_2_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_101	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GC1-TUM_first_pool_101_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GC1-TUM_first_pool_101_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_109	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GC2-TUM_first_pool_109_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GC2-TUM_first_pool_109_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_117	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GC3-TUM_first_pool_117_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GC3-TUM_first_pool_117_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_126	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GC4-TUM_first_pool_126_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GC4-TUM_first_pool_126_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	second_pool_3	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GC9-TUM_second_pool_3_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GC9-TUM_second_pool_3_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_102	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GD1-TUM_first_pool_102_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GD1-TUM_first_pool_102_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_110	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GD2-TUM_first_pool_110_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GD2-TUM_first_pool_110_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_118	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GD3-TUM_first_pool_118_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GD3-TUM_first_pool_118_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	second_pool_4	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GD9-TUM_second_pool_4_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GD9-TUM_second_pool_4_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_103	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GE1-TUM_first_pool_103_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GE1-TUM_first_pool_103_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_111	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GE2-TUM_first_pool_111_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GE2-TUM_first_pool_111_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_119	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GE3-TUM_first_pool_119_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GE3-TUM_first_pool_119_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	second_pool_5	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GE9-TUM_second_pool_5_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GE9-TUM_second_pool_5_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_104	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GF1-TUM_first_pool_104_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GF1-TUM_first_pool_104_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_112	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GF2-TUM_first_pool_112_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GF2-TUM_first_pool_112_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	second_pool_6	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GF9-TUM_second_pool_6_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GF9-TUM_second_pool_6_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_105	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GG1-TUM_first_pool_105_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GG1-TUM_first_pool_105_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_113	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GG2-TUM_first_pool_113_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GG2-TUM_first_pool_113_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_106	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GH1-TUM_first_pool_106_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GH1-TUM_first_pool_106_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	first_pool_114	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01709a_GH2-TUM_first_pool_114_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01709a_GH2-TUM_first_pool_114_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	second_pool_13	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01717a_BA1-TUM_second_pool_13_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01717a_BA1-TUM_second_pool_13_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	second_pool_21	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01717a_BA2-TUM_second_pool_21_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01717a_BA2-TUM_second_pool_21_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	second_pool_29	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01717a_BA3-TUM_second_pool_29_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01717a_BA3-TUM_second_pool_29_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	second_pool_37	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01717a_BA4-TUM_second_pool_37_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01717a_BA4-TUM_second_pool_37_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	synthetic	1	synthetic	second_pool_14	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/02/PXD004732/01717a_BB1-TUM_second_pool_14_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01717a_BB1-TUM_second_pool_14_01_01-ETD-1h-R1.raw	1
