source name	characteristics[organism]	characteristics[organism part]	material type	characteristics[disease]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	characteristics[synthetic peptide]	assay name	technology type	comment[label]	comment[fractionation method]	comment[fraction identifier]	comment[ms2 mass analyzer]	comment[ms2 mass analyzer]	comment[instrument]	comment[separation]	comment[file uri]	comment[dissociation method]	comment[dissociation method]	comment[dissociation method]	comment[HCD collision energy]	comment[HCD collision energy]	comment[HCD collision energy]	comment[CID collision energy]	comment[EThcD collision energy]	comment[ETciD collision energy]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[data file]	comment[technical replicate]
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_26	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BC2-TUM_isoform_26_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BC2-TUM_isoform_26_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_25	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BC1-TUM_isoform_25_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BC1-TUM_isoform_25_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_16	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BB4-TUM_isoform_16_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BB4-TUM_isoform_16_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_15	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BB3-TUM_isoform_15_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BB3-TUM_isoform_15_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_14	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BB2-TUM_isoform_14_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BB2-TUM_isoform_14_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_13	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BB1-TUM_isoform_13_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BB1-TUM_isoform_13_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_4	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BA4-TUM_isoform_4_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BA4-TUM_isoform_4_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_3	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BA3-TUM_isoform_3_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BA3-TUM_isoform_3_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_2	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BA2-TUM_isoform_2_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BA2-TUM_isoform_2_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	isoform_1	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02079a_BA1-TUM_isoform_1_01_01-DDA-1h-R3.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02079a_BA1-TUM_isoform_1_01_01-DDA-1h-R3.raw	3
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	missing_first_13	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/01974v_BE2-TUM_missing_first_13_01_01-DDA-1h-R4.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01974v_BE2-TUM_missing_first_13_01_01-DDA-1h-R4.raw	4
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	missing_first_12	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/01974v_BD2-TUM_missing_first_12_01_01-DDA-1h-R4.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01974v_BD2-TUM_missing_first_12_01_01-DDA-1h-R4.raw	4
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	missing_first_8	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/01974c_BH1-TUM_missing_first_8_01_01-DDA-1h-R4.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01974c_BH1-TUM_missing_first_8_01_01-DDA-1h-R4.raw	4
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	missing_first_7	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/01974c_BG1-TUM_missing_first_7_01_01-DDA-1h-R4.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01974c_BG1-TUM_missing_first_7_01_01-DDA-1h-R4.raw	4
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	missing_first_6	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/01974c_BF1-TUM_missing_first_6_01_01-DDA-1h-R4.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01974c_BF1-TUM_missing_first_6_01_01-DDA-1h-R4.raw	4
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	missing_first_5	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/01974c_BE1-TUM_missing_first_5_01_01-DDA-1h-R4.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01974c_BE1-TUM_missing_first_5_01_01-DDA-1h-R4.raw	4
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	missing_first_4	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/01974c_BD1-TUM_missing_first_4_01_01-DDA-1h-R4.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01974c_BD1-TUM_missing_first_4_01_01-DDA-1h-R4.raw	4
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	missing_first_11	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/01974c_BC2-TUM_missing_first_11_01_01-DDA-1h-R4.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01974c_BC2-TUM_missing_first_11_01_01-DDA-1h-R4.raw	4
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	missing_first_3	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/01974c_BC1-TUM_missing_first_3_01_01-DDA-1h-R4.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01974c_BC1-TUM_missing_first_3_01_01-DDA-1h-R4.raw	4
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	missing_first_10	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/01974c_BB2-TUM_missing_first_10_01_01-DDA-1h-R4.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01974c_BB2-TUM_missing_first_10_01_01-DDA-1h-R4.raw	4
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	missing_first_2	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/01974c_BB1-TUM_missing_first_2_01_01-DDA-1h-R4.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01974c_BB1-TUM_missing_first_2_01_01-DDA-1h-R4.raw	4
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	missing_first_9	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/01974c_BA2-TUM_missing_first_9_01_01-DDA-1h-R4.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01974c_BA2-TUM_missing_first_9_01_01-DDA-1h-R4.raw	4
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	missing_first_1	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	AC=MS:1000264; NT=IonTrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/01974C_BA1-TUM_missing_first_1_01_01-DDA-1h-R4.raw	AC=MS:1000422;NT=HCD	AC=MS:1000133;NT=CID	not available	28 NCE	not available	not available	35 NCE	not available	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	01974C_BA1-TUM_missing_first_1_01_01-DDA-1h-R4.raw	4
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	second_addon_55	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GE7-TUM_second_addon_55_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GE7-TUM_second_addon_55_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	second_addon_54	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GE6-TUM_second_addon_54_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GE6-TUM_second_addon_54_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	second_addon_53	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GE5-TUM_second_addon_53_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GE5-TUM_second_addon_53_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	second_addon_52	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GE4-TUM_second_addon_52_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GE4-TUM_second_addon_52_01_01-ETD-1h-R1.raw	1
Proteometools	Homo sapiens	not applicable	synthetic	not applicable	not applicable	not applicable	not applicable	not applicable	1	synthetic	second_addon_51	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	no fractionation	1	AC=MS:1000484; NT=Orbitrap	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GE3-TUM_second_addon_51_01_01-ETD-1h-R1.raw	AC=MS:1000598;NT=ETD	AC=MS:1002631;NT=EThcD	AC=PRIDE:0000592;NT=ETciD	not available	not available	not available	not available	28 NCE	35 NCE	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GE3-TUM_second_addon_51_01_01-ETD-1h-R1.raw	1
