source name	assay name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[age]	characteristics[ancestry category]	characteristics[sex]	characteristics[disease]	characteristics[developmental stage]	characteristics[biological replicate]	characteristics[individual]	comment[proteomexchange accession number]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]	comment[label]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[technical replicate]	factor value[disease]
Sample 22	run 217	homo sapiens	Caco-2 cells	not available	not available	not available	not available	SARS-Cov2_infected	not available	1	217	PXD018357	20200317_KKL_CoV2_24h_5v5_F22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F22.raw	22	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT129N	0.5 Da	20 ppm	1	SARS-Cov2_infected
Sample 22	run 218	homo sapiens	Caco-2 cells	not available	not available	not available	not available	SARS-Cov2_infected	not available	1	218	PXD018357	20200317_KKL_CoV2_24h_5v5_F22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F22.raw	22	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT130C	0.5 Da	20 ppm	1	SARS-Cov2_infected
Sample 22	run 219	homo sapiens	Caco-2 cells	not available	not available	not available	not available	SARS-Cov2_infected	not available	1	219	PXD018357	20200317_KKL_CoV2_24h_5v5_F22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F22.raw	22	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT130N	0.5 Da	20 ppm	1	SARS-Cov2_infected
Sample 22	run 220	homo sapiens	Caco-2 cells	not available	not available	not available	not available	SARS-Cov2_infected	not available	1	220	PXD018357	20200317_KKL_CoV2_24h_5v5_F22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F22.raw	22	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT131	0.5 Da	20 ppm	1	SARS-Cov2_infected
Sample 23	run 221	homo sapiens	Caco-2 cells	not available	not available	not available	not available	Control	not available	1	221	PXD018357	20200317_KKL_CoV2_24h_5v5_F23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F23.raw	23	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT126	0.5 Da	20 ppm	1	Control
Sample 23	run 222	homo sapiens	Caco-2 cells	not available	not available	not available	not available	Control	not available	1	222	PXD018357	20200317_KKL_CoV2_24h_5v5_F23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F23.raw	23	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT127C	0.5 Da	20 ppm	1	Control
Sample 23	run 223	homo sapiens	Caco-2 cells	not available	not available	not available	not available	Control	not available	1	223	PXD018357	20200317_KKL_CoV2_24h_5v5_F23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F23.raw	23	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT127N	0.5 Da	20 ppm	1	Control
Sample 23	run 224	homo sapiens	Caco-2 cells	not available	not available	not available	not available	Control	not available	1	224	PXD018357	20200317_KKL_CoV2_24h_5v5_F23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F23.raw	23	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT128C	0.5 Da	20 ppm	1	Control
Sample 23	run 225	homo sapiens	Caco-2 cells	not available	not available	not available	not available	Control	not available	1	225	PXD018357	20200317_KKL_CoV2_24h_5v5_F23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F23.raw	23	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT128N	0.5 Da	20 ppm	1	Control
Sample 23	run 226	homo sapiens	Caco-2 cells	not available	not available	not available	not available	SARS-Cov2_infected	not available	1	226	PXD018357	20200317_KKL_CoV2_24h_5v5_F23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F23.raw	23	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT129C	0.5 Da	20 ppm	1	SARS-Cov2_infected
Sample 23	run 227	homo sapiens	Caco-2 cells	not available	not available	not available	not available	SARS-Cov2_infected	not available	1	227	PXD018357	20200317_KKL_CoV2_24h_5v5_F23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F23.raw	23	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT129N	0.5 Da	20 ppm	1	SARS-Cov2_infected
Sample 23	run 228	homo sapiens	Caco-2 cells	not available	not available	not available	not available	SARS-Cov2_infected	not available	1	228	PXD018357	20200317_KKL_CoV2_24h_5v5_F23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F23.raw	23	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT130C	0.5 Da	20 ppm	1	SARS-Cov2_infected
Sample 23	run 229	homo sapiens	Caco-2 cells	not available	not available	not available	not available	SARS-Cov2_infected	not available	1	229	PXD018357	20200317_KKL_CoV2_24h_5v5_F23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F23.raw	23	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT130N	0.5 Da	20 ppm	1	SARS-Cov2_infected
Sample 23	run 230	homo sapiens	Caco-2 cells	not available	not available	not available	not available	SARS-Cov2_infected	not available	1	230	PXD018357	20200317_KKL_CoV2_24h_5v5_F23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F23.raw	23	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT131	0.5 Da	20 ppm	1	SARS-Cov2_infected
Sample 24	run 231	homo sapiens	Caco-2 cells	not available	not available	not available	not available	Control	not available	1	231	PXD018357	20200317_KKL_CoV2_24h_5v5_F24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F24.raw	24	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT126	0.5 Da	20 ppm	1	Control
Sample 24	run 232	homo sapiens	Caco-2 cells	not available	not available	not available	not available	Control	not available	1	232	PXD018357	20200317_KKL_CoV2_24h_5v5_F24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F24.raw	24	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT127C	0.5 Da	20 ppm	1	Control
Sample 24	run 233	homo sapiens	Caco-2 cells	not available	not available	not available	not available	Control	not available	1	233	PXD018357	20200317_KKL_CoV2_24h_5v5_F24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F24.raw	24	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT127N	0.5 Da	20 ppm	1	Control
Sample 24	run 234	homo sapiens	Caco-2 cells	not available	not available	not available	not available	Control	not available	1	234	PXD018357	20200317_KKL_CoV2_24h_5v5_F24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F24.raw	24	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT128C	0.5 Da	20 ppm	1	Control
Sample 24	run 235	homo sapiens	Caco-2 cells	not available	not available	not available	not available	Control	not available	1	235	PXD018357	20200317_KKL_CoV2_24h_5v5_F24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F24.raw	24	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT128N	0.5 Da	20 ppm	1	Control
Sample 24	run 236	homo sapiens	Caco-2 cells	not available	not available	not available	not available	SARS-Cov2_infected	not available	1	236	PXD018357	20200317_KKL_CoV2_24h_5v5_F24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F24.raw	24	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT129C	0.5 Da	20 ppm	1	SARS-Cov2_infected
Sample 24	run 237	homo sapiens	Caco-2 cells	not available	not available	not available	not available	SARS-Cov2_infected	not available	1	237	PXD018357	20200317_KKL_CoV2_24h_5v5_F24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F24.raw	24	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT129N	0.5 Da	20 ppm	1	SARS-Cov2_infected
Sample 24	run 238	homo sapiens	Caco-2 cells	not available	not available	not available	not available	SARS-Cov2_infected	not available	1	238	PXD018357	20200317_KKL_CoV2_24h_5v5_F24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F24.raw	24	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT130C	0.5 Da	20 ppm	1	SARS-Cov2_infected
Sample 24	run 239	homo sapiens	Caco-2 cells	not available	not available	not available	not available	SARS-Cov2_infected	not available	1	239	PXD018357	20200317_KKL_CoV2_24h_5v5_F24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F24.raw	24	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT130N	0.5 Da	20 ppm	1	SARS-Cov2_infected
Sample 24	run 240	homo sapiens	Caco-2 cells	not available	not available	not available	not available	SARS-Cov2_infected	not available	1	240	PXD018357	20200317_KKL_CoV2_24h_5v5_F24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD018357/20200317_KKL_CoV2_24h_5v5_F24.raw	24	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed		NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Met-loss;MT=Variable;PP=Protein N-term;AC=UNIMOD:765	NT=Met-loss+Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:766	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	AC=MS:1001251;NT=Trypsin	AC=MS:1001309;NT=Lys-C	TMT131	0.5 Da	20 ppm	1	SARS-Cov2_infected
