Source Name	Characteristics[organism]	Characteristics[organism part]	Characteristics[age]	Characteristics[sex]	Characteristics[phenotype]	Characteristics[individual]	Characteristics[data file]	Comment[Associated file URI]	Characteristics[fraction identifier]	Comment[Label]	Characteristics[instrument]	Comment[precursor mass tolerance]	Comment[fragment mass tolerance]	Comment[dissociation method]	Comment[cleavage agent details]	Comment[modification parameters]	Comment[modification parameters]	Comment[modification parameters]	Comment[modification parameters]	Comment[modification parameters]	Material Type	Factor Value[organism part]
sample 18	Homo sapiens	NA	NA	Female	PV	NA	20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH6.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH6.raw	15	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 18	Homo sapiens	NA	NA	Female	PV	NA	20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH8.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/20120402_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_PV_rep4_pH8.raw	16	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 19	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep4_pH11.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep4_pH11.raw	17	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 19	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep4_pH3.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep4_pH3.raw	12	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 19	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep4_pH4.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep4_pH4.raw	13	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 19	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep4_pH5.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep4_pH5.raw	14	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 19	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep4_pH6.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep4_pH6.raw	15	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 19	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep4_pH8.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep4_pH8.raw	16	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 20	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep5_pH11.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep5_pH11.raw	17	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 20	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep5_pH3.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep5_pH3.raw	12	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 20	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep5_pH4.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep5_pH4.raw	13	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 20	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep5_pH5.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep5_pH5.raw	14	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 20	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep5_pH6.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep5_pH6.raw	15	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 20	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep5_pH8.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep5_pH8.raw	16	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 21	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep6_pH11.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep6_pH11.raw	17	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 21	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep6_pH3.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep6_pH3.raw	12	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 21	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep6_pH4.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep6_pH4.raw	13	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 21	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep6_pH5.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep6_pH5.raw	14	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 21	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep6_pH6.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep6_pH6.raw	15	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 21	Homo sapiens	NA	NA	Female	normal	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep6_pH8.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Control_rep6_pH8.raw	16	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 26	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH11.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH11.raw	17	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 26	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH3.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH3.raw	12	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 26	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH4.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH4.raw	13	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 26	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH5.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH5.raw	14	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 26	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH6.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH6.raw	15	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 26	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH8.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep1_pH8.raw	16	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 27	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH11.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH11.raw	17	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 27	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH3.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH3.raw	12	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 27	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH4.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH4.raw	13	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 27	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH5.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH5.raw	14	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 27	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH6.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH6.raw	15	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 27	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH8.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep2_pH8.raw	16	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 28	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH11.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH11.raw	17	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 28	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH3.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH3.raw	12	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 28	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH4.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH4.raw	13	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 28	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH5.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH5.raw	14	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 28	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH6.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH6.raw	15	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 28	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH8.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep3_pH8.raw	16	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 29	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep4_pH11.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep4_pH11.raw	17	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 29	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep4_pH3.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep4_pH3.raw	12	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
sample 29	Homo sapiens	NA	NA	Female	Nocodazole	NA	pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep4_pH4.raw	ftp://ftp.pride.ebi.ac.uk/pride/archive/projects/PXD000612/pY_EXQ5_KiSh_SA_LabelFree_HeLa_Proteome_Nocodazole_rep4_pH4.raw	13	AC=MS:1002038;NM=label free sample	AC=MS:1001911;NM=Q Exactive	20 ppm	0.05 Da	AC=MS:1000422;NM=HCD	AC=MS:1001251;NM=Trypsin			NM=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NM=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable		NA	NA
