source name	characteristics[age]	characteristics[ancestry category]	characteristics[biological replicate]	characteristics[cell type]	characteristics[compound]	characteristics[concentration of compound]	characteristics[developmental stage]	characteristics[disease]	characteristics[enrichment process]	characteristics[individual]	characteristics[organism part]	characteristics[organism]	characteristics[sex]	assay name	technology type	comment[cleavage agent details]	comment[cleavage agent details]	comment[data file]	comment[dissociation method]	comment[fraction identifier]	comment[fractionation method]	comment[fragment mass tolerance]	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[technical replicate]	factor value[compound]
OR5_BioRep_2	Not available	Not available	2	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120328_OB_PAR1PAR4_II_sSCXfr35	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120328_OB_PAR1PAR4_II_sSCXfr35.raw	higher energy beam-type collision-induced dissociation	35	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr17	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr17.raw	higher energy beam-type collision-induced dissociation	17	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr18	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr18.raw	higher energy beam-type collision-induced dissociation	18	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr18_rerun	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr18_rerun.raw	higher energy beam-type collision-induced dissociation	18	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr18_rerun2	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr18_rerun2.raw	higher energy beam-type collision-induced dissociation	18	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr19	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr19.raw	higher energy beam-type collision-induced dissociation	19	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr19bis	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr19bis.raw	higher energy beam-type collision-induced dissociation	19	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr19bis_rerun	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr19bis_rerun.raw	higher energy beam-type collision-induced dissociation	19	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr19bis_rerun2	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr19bis_rerun2.raw	higher energy beam-type collision-induced dissociation	19	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr20	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr20.raw	higher energy beam-type collision-induced dissociation	20	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr20_rerun	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr20_rerun.raw	higher energy beam-type collision-induced dissociation	20	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr21	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr21.raw	higher energy beam-type collision-induced dissociation	21	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr22	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr22.raw	higher energy beam-type collision-induced dissociation	22	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr23	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr23.raw	higher energy beam-type collision-induced dissociation	23	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr24	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr24.raw	higher energy beam-type collision-induced dissociation	24	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr25	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr25.raw	higher energy beam-type collision-induced dissociation	25	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr26	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr26.raw	higher energy beam-type collision-induced dissociation	26	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr27	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr27.raw	higher energy beam-type collision-induced dissociation	27	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr27_rerun	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr27_rerun.raw	higher energy beam-type collision-induced dissociation	27	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr28	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr28.raw	higher energy beam-type collision-induced dissociation	28	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr28_rerun	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr28_rerun.raw	higher energy beam-type collision-induced dissociation	28	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr29	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr29.raw	higher energy beam-type collision-induced dissociation	29	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr29_rerun	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr29_rerun.raw	higher energy beam-type collision-induced dissociation	29	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr30	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr30.raw	higher energy beam-type collision-induced dissociation	30	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr31	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr31.raw	higher energy beam-type collision-induced dissociation	31	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr32	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr32.raw	higher energy beam-type collision-induced dissociation	32	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr33	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr33.raw	higher energy beam-type collision-induced dissociation	33	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr34	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr34.raw	higher energy beam-type collision-induced dissociation	34	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr35	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr35.raw	higher energy beam-type collision-induced dissociation	35	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
OR5_BioRep_3	Not available	Not available	3	platelet	none	not available	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120420_OB_PAR1PAR4_III_sSCXfr41	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120420_OB_PAR1PAR4_III_sSCXfr41.raw	higher energy beam-type collision-induced dissociation	41	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC light	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	none
