source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[cell type]	characteristics[cell line]	characteristics[biological replicate]	material type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[fractionation method]	comment[label]	comment[cleavage agent details]	comment[ms2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
Sample 36	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM2537	1	cell	run 526	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2537_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2537
Sample 36	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM2537	1	cell	run 527	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2537_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2537
Sample 36	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM2537	1	cell	run 528	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2537_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2537
Sample 36	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM2537	1	cell	run 529	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2537_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2537
Sample 36	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM2537	1	cell	run 530	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2537_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2537
Sample 36	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM2537	1	cell	run 531	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2537_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2537
Sample 36	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM2537	1	cell	run 532	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2537_fr07.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr07.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2537
Sample 36	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM2537	1	cell	run 533	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2537_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2537
Sample 36	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM2537	1	cell	run 534	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2537_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2537
Sample 36	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM2537	1	cell	run 535	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2537_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2537
Sample 36	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM2537	1	cell	run 536	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2537_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2537
Sample 36	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM2537	1	cell	run 537	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2537_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2537
Sample 36	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM2537	1	cell	run 538	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2537_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2537
Sample 36	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM2537	1	cell	run 539	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2537_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2537
Sample 36	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	LIM2537	1	cell	run 540	proteomic profiling by mass spectrometry	A0253_klc_20130826r_LIM2537_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2537
Sample 37	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2551	1	cell	run 541	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LIM2551_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2551
Sample 37	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2551	1	cell	run 542	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LIM2551_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2551
Sample 37	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2551	1	cell	run 543	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LIM2551_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2551
Sample 37	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2551	1	cell	run 544	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LIM2551_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2551
Sample 37	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2551	1	cell	run 545	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LIM2551_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2551
Sample 37	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2551	1	cell	run 546	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LIM2551_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2551
Sample 37	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2551	1	cell	run 547	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LIM2551_fr07.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr07.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2551
Sample 37	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2551	1	cell	run 548	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LIM2551_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2551
Sample 37	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2551	1	cell	run 549	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LIM2551_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2551
Sample 37	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2551	1	cell	run 550	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LIM2551_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2551
Sample 37	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2551	1	cell	run 551	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LIM2551_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2551
Sample 37	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2551	1	cell	run 552	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LIM2551_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2551
Sample 37	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2551	1	cell	run 553	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LIM2551_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2551
Sample 37	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2551	1	cell	run 554	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LIM2551_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2551
Sample 37	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	Epithelial	LIM2551	1	cell	run 555	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LIM2551_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LIM2551
Sample 38	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	63Y	male	Caucasian	epithelial	LS513	1	cell	run 556	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LS513_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LS513
Sample 38	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	63Y	male	Caucasian	epithelial	LS513	1	cell	run 557	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LS513_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LS513
Sample 38	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	63Y	male	Caucasian	epithelial	LS513	1	cell	run 558	proteomic profiling by mass spectrometry	A0253_klc_20140210r_LS513_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	LS513
