Source Name	Characteristics[organism]	Characteristics[organism part]	Characteristics[cell type]	Characteristics[cell line]	Characteristics[enrichment process]	Characteristics[disease]	Characteristics[biological replicate]	Assay Name	Comment[technical replicate]	Comment[fraction identifier]	Comment[file uri]	Characteristics[developmental stage]	Comment[instrument]	Comment[label]	Comment[cleavage agent details]	Comment[modification parameters]	Comment[modification parameters]	Comment[modification parameters]	Comment[dissociation method]	Comment[collision energy]	Comment[precursor mass tolerance]	Comment[fragment mass tolerance]	Comment[data file]	Material Type
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 312	2	22	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr22.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr22.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 313	2	23	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr23.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr23.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 314	2	24	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr24.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr24.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 315	2	25	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr25.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr25.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 316	2	26	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr26.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr26.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 317	2	27	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr27.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr27.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 318	2	28	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr28.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr28.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 319	2	29	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr29.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr29.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 320	2	30	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr30.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr30.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 321	2	31	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr31.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr31.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 322	2	32	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr32.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr32.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 323	2	33	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr33.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr33.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 324	2	34	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr34.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr34.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 325	2	35	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr35.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr35.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 326	2	36	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr36.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr36.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 327	2	37	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr37.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr37.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 328	2	38	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr38.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr38.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 329	2	39	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr39.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr39.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 330	2	40	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr40.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr40.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 331	2	41	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr41.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr41.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 332	2	42	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr42.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr42.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 333	2	43	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr43.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr43.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 334	2	44	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr44.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr44.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 335	2	45	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr45.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr45.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 336	2	46	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr46.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr46.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 337	2	47	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr47.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr47.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 338	2	48	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr48.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr48.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 339	2	49	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr49.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr49.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 340	2	50	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr50.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr50.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 341	2	51	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr51.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr51.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 342	2	52	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr52.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr52.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 343	2	53	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr53.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr53.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 344	2	54	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr54.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr54.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 345	2	55	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr55.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr55.raw	cell
Sample 5	Rattus norvegicus	breast	epithelial cells	MDA-MB-231 breast cancer cell line	no enrichment	Breast cancer	2	run 346	2	56	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD006430/ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr56.raw		NT=LTQ Orbitrap Velos;AC=MS:1000031	NT=TMT reagent;AC=MS:1002615	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	not applicable	35% CE	10 ppm	0.02 Da	ElenaP_TRAP3high_SILACplate2_200ugIPG3-10_7of15ul_fr56.raw	cell
